ID,SPECIMENID,CBL,CH,CBW,ADM,PDM,Original_Taxon,Clade,Clade1,Clade2,Combined_clade,Higher_level_taxonomy,Data_Source,Reference,Period,Lower_Stage,Upper_Stage,Group,Formation,Member,Max_ma,Min_ma,Mid_ma,Lat,Long,P_lat,P_Lon,Locality
821,MNHN 1998-13,10.5,22,7.7,0.4,0.4,Dubreuillosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Jurassic,Bathonian,Bathonian,NA,Calcaires de Caen,Pierre de Caen,167.7,164.7,166.2,49.4,0.4,39.2,10.7,"Basse-Normandie, France. Conteville, Calvados. Procerites progracilis ammonoid zone"
824,MNHN 1998-13,9.9,14.1,4.3,0.3125,0.3125,Dubreuillosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Jurassic,Bathonian,Bathonian,NA,Calcaires de Caen,Pierre de Caen,167.7,164.7,166.2,49.4,0.4,39.2,10.7,"Basse-Normandie, France. Conteville, Calvados. Procerites progracilis ammonoid zone"
1215,SHN.067,47.99,141.52,22.89,1,1,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Malafaia et al., 2017",Jurassic,Tithonian,Tithonian,NA,Lourinh’,Bombarral,152.1,145,148.55,39.4,-9.3,33.6,1.1,Peniche
1216,SHN.215,25.35,62.29,12.62,0.666666667,0.666666667,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Malafaia et al., 2017",Jurassic,Kimmeridgian,Tithonian,NA,Lourinh’,NA,155.7,145,150.35,39.2,-9.3,33.6,1.1,Lourinh’
1217,SHN.221,30.65,79.79,17.55,0.714285714,0.833333333,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Malafaia et al., 2017",Jurassic,Kimmeridgian,Tithonian,NA,Lourinh’,NA,155.7,145,150.35,39.2,-9.3,33.6,1.1,Lourinh’
1218,SHN.257,22.68,57.21,15.15,0.625,0.625,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Malafaia et al., 2017",Jurassic,Tithonian,Tithonian,NA,Lourinh’,Bombarral,152.1,145,148.55,39.4,-9.3,33.6,1.1,Peniche
1219,SHN.266,26.31,57.2,12.02,0.625,0.5,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Malafaia et al., 2017",Jurassic,Kimmeridgian,Tithonian,NA,Lourinh’,NA,155.7,145,150.35,39.2,-9.3,33.6,1.1,Lisbon district
1220,SHN.268,36.27,91.72,16.93,1,0.833333333,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Malafaia et al., 2017",Jurassic,Kimmeridgian,Tithonian,NA,Lourinh’,NA,155.7,145,150.35,39.2,-9.3,33.6,1.1,Lourinh’
1221,SHN.294,23.23,52.25,13.75,0.625,0.625,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Malafaia et al., 2017",Jurassic,Kimmeridgian,Tithonian,NA,Lourinh’,NA,155.7,145,150.35,39.2,-9.3,33.6,1.1,Lourinh’
1224,SHN.320,39.71,109.51,21.6,0.714285714,0.714285714,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Malafaia et al., 2017",Jurassic,Kimmeridgian,Tithonian,NA,Lourinh’,NA,155.7,145,150.35,39.2,-9.3,33.6,1.1,Lourinh’
1225,SHN.359a,16.26,38.76,7.87,0.5,0.5,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Malafaia et al., 2017",Jurassic,Kimmeridgian,Tithonian,NA,Lourinh’,NA,155.7,145,150.35,39.2,-9.3,33.6,1.1,Lisbon district
1226,SHN.362,26.39,52.77,14.58,0.769230769,0.714285714,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Malafaia et al., 2017",Jurassic,Kimmeridgian,Tithonian,NA,Lourinh’,NA,155.7,145,150.35,39.2,-9.3,33.6,1.1,Lisbon district
1228,SHN.374,47.09,104.99,16.75,0.833333333,0.714285714,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Malafaia et al., 2017",Jurassic,Kimmeridgian,Tithonian,NA,Lourinh’,NA,155.7,145,150.35,39.2,-9.3,33.6,1.1,Lisbon district
1229,SHN.401,48.35,145.55,20.64,0.714285714,0.833333333,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Malafaia et al., 2017",Jurassic,Kimmeridgian,Tithonian,NA,Lourinh’,NA,155.7,145,150.35,39.2,-9.3,33.6,1.1,Lourinh’
1231,SHN.441,42.44,123.67,23.49,0.666666667,0.769230769,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Malafaia et al., 2017",Jurassic,Tithonian,Tithonian,NA,Lourinh’,Bombarral,152.1,145,148.55,39.4,-9.3,33.6,1.1,Peniche
1233,SHN.470,48.38,145.54,19.94,0.714285714,0.666666667,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Malafaia et al., 2017",Jurassic,Kimmeridgian,Tithonian,NA,Lourinh’,NA,155.7,145,150.35,39.2,-9.3,33.6,1.1,Lourinh’
3606,UC UBA 1,27.6,61.1,11.7,0.625,0.5,Afrovenator,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Jurassic,Bajocian,Oxfordian,Irhazer,Tiourar?n,NA,175.6,155.7,165.65,16.8,6.5,9.1,1.4,"Agadez, Niger"
808,ML 962 (Mesial),31.2,85.8,20.2,0.625,0.625,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae pmx,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Jurassic,Tithonian,Tithonian,NA,Lourinh’,Praia da Amoreira-Porto Novo,150.8,145,147.9,39.3,-9.3,33.5,1,cliffs north of Praia da Area Branca
1223,SHN.319,33.69,93.87,20.4,0.625,0.588235294,Torvosaurus,Megalosauridae,Megalosauridae,Megalosauridae,Megalosauridae pmx,Megalosauroidea,Traupman et al 2021,"Malafaia et al., 2017",Jurassic,Kimmeridgian,Tithonian,NA,Lourinh’,NA,155.7,145,150.35,39.2,-9.3,33.6,1.1,Lourinh’
506,DMNH 3718,15.55,31.31,5.5,0.25,0.333333333,Marshosaurus,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Megalosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Tithonian,NA,Morrisson,Brushy Basin,157.3,145,151.15,40.4405,-109.278,36.5,-55.6,"Dinosaur National Monument,"
509,DMNH 3718,12.51,19.51,4.69,0.266666667,0.307692308,Marshosaurus,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Megalosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Tithonian,NA,Morrisson,Brushy Basin,157.3,145,151.15,40.4405,-109.278,36.5,-55.6,"Dinosaur National Monument,"
510,DMNH 3718,11.8,18,3.67,0.238095238,0.285714286,Marshosaurus,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Megalosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Tithonian,NA,Morrisson,Brushy Basin,157.3,145,151.15,40.4405,-109.278,36.5,-55.6,"Dinosaur National Monument,"
511,DMNH 3718,7.3,7.77,3.14,0.133333333,0.25,Marshosaurus,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Megalosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Tithonian,NA,Morrisson,Brushy Basin,157.3,145,151.15,40.4405,-109.278,36.5,-55.6,"Dinosaur National Monument,"
772,"MACN-CH 895 (largest crown, complete)",23.26,52.27,14.15,0.333333333,0.416666667,Piatnitzkysaurus,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Megalosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Toarcian,Toarcian,Sierra de Olte,CaÏad½n Asfalto˜,NA,182,175.6,178.8,-43.4,-69.2,-41.3,-28.1,1 km east of Cerro C½ndor (Jurassic of Argentina
773,"MACN-CH 895 (small crown, complete)",17.26,35.32,8.98,0.333333333,0.416666667,Piatnitzkysaurus,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Megalosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Toarcian,Toarcian,Sierra de Olte,CaÏad½n Asfalto˜,NA,182,175.6,178.8,-43.4,-69.2,-41.3,-28.1,1 km east of Cerro C½ndor (Jurassic of Argentina
918,MPEF-PV 1695,10.5,26,6.5,0.333333333,0.303030303,Condorraptor,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Megalosauroidea,Traupman et al 2021,"Rauhut, 2005",Jurassic,Toarcian,Toarcian,Sierra de Olte,CaÏad½n Asfalto˜,NA,182,175.6,178.8,-43.4,-69.2,-41.3,-28.1,"Las Chacritas, Cerro C½ndor (Jurassic, Argentina)"
1132,PVL 4073,10.86,27.41,6.75,0.285714286,0.353107345,Piatnitzkysaurus,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Jurassic,Toarcian,Toarcian,Sierra de Olte,CaÏad½n Asfalto˜,NA,182,175.6,178.8,-43.4,-69.2,-41.3,-28.1,1 km east of Cerro C½ndor (Jurassic of Argentina
3794,UMNH VP 6368,10.32,20.91,5.76,0.25,0.333333333,Marshosaurus,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Non_megalosauran_Megalosauroidea,Megalosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Jurassic,Kimmeridgian,Kimmeridgian,NA,Morrisson,Brushy Basin,157.3,152.1,154.7,39.3231,-110.6878,35,-56.3,"Cleveland-Lloyd Dinosaur Quarry:˜Kimmeridgian, Utah"
422,BMNH R9951,10.72,25.41,8.54,0.142857143,0.142857143,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
423,BMNH R9951,8.25,20.82,7.65,0.142857143,0.166666667,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
425,BMNH R9951,13.06,31.37,11.24,0.142857143,0.142857143,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
426,BMNH R9951,10.49,23.72,7.9,0.142857143,0.142857143,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
427,"BMNH R9951, 22 quite small, complete, root complete, fractured on lingual side",11.79,24.15,10.73,0.166666667,0.142857143,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
429,"BMNH R9951, 26 with large plastic stuff on the middle root",15.84,36.48,13.25,0.125,0.142857143,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
430,"BMNH R9951, 278 broken",19.3,42.83,14.41,0.166666667,0.166666667,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
433,"BMNH R9951, quite big with black dots on the upper root",15.31,33.69,11.75,0.142857143,0.125,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
434,"BMNH R9951, root cut diagonally with distal root on it",13.4,29.39,10.4,0.142857143,0.142857143,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
435,"BMNH R9951, small with root very elongated block 14",9.27,20.44,7.34,0.111111111,0.142857143,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
437,"BMNH R9951, small, complete with transparent glue on the root tip",12.06,26.63,10.01,0.142857143,0.142857143,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
438,"BMNH R9951, small, lacking root and part of the base",12.73,21.1,9.3,0.166666667,0.166666667,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
440,"BMNH R9951, very small with very long root with white fractures",9.01,20.79,8.44,0.142857143,0.142857143,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
441,BMNH R9951a,11.69,28.72,11.19,0.142857143,0.142857143,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
442,BMNH R9951d,15.76,34.8,12.05,0.142857143,0.142857143,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
443,BMNH R9951e,13.18,29.67,10.88,0.142857143,0.142857143,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
444,BMNH R9951f,12.12,27.19,10.35,0.142857143,0.142857143,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
445,BMNH R9951h,16.42,38.55,15.19,0.142857143,0.142857143,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
446,BMNH R9951n,16.47,34.12,13.65,0.142857143,0.142857143,Baryonyx,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Smith et al., 2005",Cretaceous,Barremian,Barremian,Wealden,Weald Clay,Upper,130,125.45,127.725,51.125,-0.406,41.4,10.2,Smokejacks
3577,UC G100-4 (small one),14.5,37.3,9.5,0.166666667,0.153846154,Suchomimus,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Albian,Tegama,Elrhaz,NA,125,100.5,112.75,16.4,9.1,1.5,3.7,"Suchomimus type, Gadoufaoua, niger"
3579,UC G26-5 (biggest one),15.9,41.7,10.8,0.166666667,0.2,Suchomimus,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Albian,Tegama,Elrhaz,NA,125,100.5,112.75,16.4,9.1,1.5,3.7,"Suchomimus type, Gadoufaoua, niger"
3580,UC G34-12 (most completed laterally compressed one),13.4,39.3,9.7,0.181818182,0.2,Suchomimus,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Albian,Tegama,Elrhaz,NA,125,100.5,112.75,16.4,9.1,1.5,3.7,"Suchomimus type, Gadoufaoua, niger"
3583,UC G34-7 (smallest complete one),9,18.2,8.3,0.166666667,0.166666667,Suchomimus,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Albian,Tegama,Elrhaz,NA,125,100.5,112.75,16.4,9.1,1.5,3.7,"Suchomimus type, Gadoufaoua, niger"
3585,UC G35-9 (smallest one),15.2,32.4,11.3,0.166666667,0.166666667,Suchomimus,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Albian,Tegama,Elrhaz,NA,125,100.5,112.75,16.4,9.1,1.5,3.7,"Suchomimus type, Gadoufaoua, niger"
3589,UC G54-4 (most complete one),19.9,47.6,15,0.2,0.2,Suchomimus,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Albian,Tegama,Elrhaz,NA,125,100.5,112.75,16.4,9.1,1.5,3.7,"Suchomimus type, Gadoufaoua, niger"
3590,UC G67-1,18.6,48.5,14.9,0.142857143,0.2,Suchomimus,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Albian,Tegama,Elrhaz,NA,125,100.5,112.75,16.4,9.1,1.5,3.7,"Suchomimus type, Gadoufaoua, niger"
3594,UC G73-3 (medium laterally compressed one),15.1,41.2,9.8,0.2,0.2,Suchomimus,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Aptian,Albian,Tegama,Elrhaz,NA,125,100.5,112.75,16.4,9.1,1.5,3.7,"Suchomimus type, Gadoufaoua, niger"
3852,XMDFEC V0010,14.57,40.69,8.91,0.31585597,0.333333333,cf. Baryonychinae,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.1,Megalosauroidea,Traupman et al 2021,"Young et al., 2019 (C.H. pers. measurements)",Cretaceous,Santonian,Santonian,NA,Majiacun,NA,85.8,83.5,84.65,33.3,111.5,32.5,103.8,"Xixia, Henan, China"
1034,NHMUK PV R 5227,19.79,48.49,10.67,7.246376812,4.347826087,?Baryonychidae,Spinosauridae,Spinosauridae,Spinosauridae,Spinosauridae.Morphotype.2,Megalosauroidea,This study,This study,Cretaceous,Barremian,Barremian,Wealden,Wessex,NA,145,125,135,50.62599945,-1.3864263,31.55,14.94,IOW
681,IVPP V.14243,3.78,7,1.79,0.166666667,0.181818182,Dilong,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Tyrannosauroidea,Traupman et al 2021,This study,Cretaceous,Barremian,Barremian,Jehol,Yixian,NA,130,122.5,126.25,41.6,120.9,44.3,122.8,NA
686,IVPP V.14243,3.3,6.05,1.74,0.145857643,0.192307692,Dilong,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Tyrannosauroidea,Traupman et al 2021,This study,Cretaceous,Barremian,Barremian,Jehol,Yixian,NA,130,122.5,126.25,41.6,120.9,44.3,122.8,NA
691,IVPP V.14243,1.7,4.8,2.2,0.222222222,0.222222222,Dilong,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Tyrannosauroidea,Traupman et al 2021,This study,Cretaceous,Barremian,Barremian,Jehol,Yixian,NA,130,122.5,126.25,41.6,120.9,44.3,122.8,NA
731,LH PV18,2.5,6.8,4.2,0.25,0.277777778,Raptorex,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Tyrannosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Jehol,Yixian,Lujiatun,129.4,122.5,125.95,41.3,119.7,43.9,121.5,NA
732,LH PV18,3.5,9,5,0.263157895,0.294117647,Raptorex,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Tyrannosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Jehol,Yixian,Lujiatun,129.4,122.5,125.95,41.3,119.7,43.9,121.5,NA
733,LH PV18,3.5,8.8,4.6,0.25,0.285714286,Raptorex,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Tyrannosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Jehol,Yixian,Lujiatun,129.4,122.5,125.95,41.3,119.7,43.9,121.5,NA
735,LH PV18,9.5,16.8,4.8,0.277777778,0.357142857,Raptorex,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Tyrannosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Jehol,Yixian,Lujiatun,129.4,122.5,125.95,41.3,119.7,43.9,121.5,NA
736,LH PV18,9.8,19.4,4.2,0.272776869,0.3125,Raptorex,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Tyrannosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Jehol,Yixian,Lujiatun,129.4,122.5,125.95,41.3,119.7,43.9,121.5,NA
737,LH PV18,8.1,10,3.3,0.277777778,0.27027027,Raptorex,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Non_tyrannosaurid_Tyrannosauroidea,Tyrannosauroidea,Traupman et al 2021,"Hendrickx et al., 2015",Cretaceous,Barremian,Barremian,Jehol,Yixian,Lujiatun,129.4,122.5,125.95,41.3,119.7,43.9,121.5,NA
